REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-19,Canada,2016A000011124,"Creams, lotions and cosmetics (2013=100)",2013=100,25,units,0,v122665899,2.363,101.9,,,,1
Jan-19,Canada,2016A000011124,Perfume and cologne (2013=100),2013=100,25,units,0,v122665900,2.364,99.3,,,,1
Jan-19,Canada,2016A000011124,Hair preparations and other toilet preparations (2013=100),2013=100,25,units,0,v122665901,2.365,101.3,,,,1
Jan-19,Canada,2016A000011124,Oral-hygiene products,2002=100,17,units,0,v41691167,2.216,127.5,,,,1
Jan-19,Canada,2016A000011124,Other personal care supplies and equipment,2002=100,17,units,0,v41691168,2.217,104.3,,,,1
Jan-19,Canada,2016A000011124,Personal care services,2002=100,17,units,0,v41691169,2.218,150.9,,,,1
Jan-19,Canada,2016A000011124,"Recreation, education and reading",2002=100,17,units,0,v41691170,2.219,113.3,,,,1
Jan-19,Canada,2016A000011124,Recreation,2002=100,17,units,0,v41691171,2.22,97.7,,,,1
Jan-19,Canada,2016A000011124,Recreational equipment and services (excluding recreational vehicles),2002=100,17,units,0,v41691172,2.221,50.9,,,,1
Jan-19,Canada,2016A000011124,Sporting and exercise equipment,2002=100,17,units,0,v41691173,2.222,80,,,,1
Jan-19,Canada,2016A000011124,"Toys, games (excluding video games) and hobby supplies",2002=100,17,units,0,v41713382,2.304,91.3,,,,1
Jan-19,Canada,2016A000011124,Digital computing equipment and devices,2002=100,17,units,0,v41691175,2.224,17.8,,,,1
Jan-19,Canada,2016A000011124,"Computer equipment, software and supplies (201104=100)",201104=100,22,units,0,v53996597,2.314,79.2,,,,1
Jan-19,Canada,2016A000011124,Multipurpose digital devices (201104=100),201104=100,22,units,0,v53996598,2.315,55.7,,,,1
Jan-19,Canada,2016A000011124,Photographic equipment and supplies,2002=100,17,units,0,v41713384,2.305,25.2,,,,1
Jan-19,Canada,2016A000011124,Other recreational equipment,2002=100,17,units,0,v41691178,2.227,70.9,,,,1
Jan-19,Canada,2016A000011124,Recreational services,2002=100,17,units,0,v41713386,2.306,127.8,,,,1
Jan-19,Canada,2016A000011124,Purchase and operation of recreational vehicles,2002=100,17,units,0,v41691179,2.228,129.2,,,,1
Jan-19,Canada,2016A000011124,Purchase of recreational vehicles and outboard motors,2002=100,17,units,0,v41691180,2.229,110.4,,,,1
Jan-19,Canada,2016A000011124,Operation of recreational vehicles,2002=100,17,units,0,v41691181,2.23,160.9,,,,1
Jan-19,Canada,2016A000011124,"Fuel, parts and accessories for recreational vehicles",2002=100,17,units,0,v41691182,2.231,148.7,,,,1
Jan-19,Canada,2016A000011124,"Insurance, licences and other services for recreational vehicles",2002=100,17,units,0,v41691183,2.232,162.9,,,,1
Jan-19,Canada,2016A000011124,"Home entertainment equipment, parts and services",2002=100,17,units,0,v41691184,2.233,48.6,,,,1
Jan-19,Canada,2016A000011124,Audio equipment,2002=100,17,units,0,v41691185,2.234,46.3,,,,1
Jan-19,Canada,2016A000011124,Video equipment,2002=100,17,units,0,v41691186,2.236,22.6,,,,1
Jan-19,Canada,2016A000011124,Purchase of digital media,2002=100,17,units,0,v41713390,2.308,80,,,,1
Jan-19,Canada,2016A000011124,Travel services,2002=100,17,units,0,v41691190,2.24,86.8,,,,1
Jan-19,Canada,2016A000011124,Traveller accommodation,2002=100,17,units,0,v41691191,2.241,80.8,,,,1
Jan-19,Canada,2016A000011124,Travel tours,2002=100,17,units,0,v41691192,2.242,89.6,,,,1
Jan-19,Canada,2016A000011124,Other cultural and recreational services,2002=100,17,units,0,v41691193,2.243,177.9,,,,1
Jan-19,Canada,2016A000011124,Spectator entertainment (excluding video and audio subscription services),2002=100,17,units,0,v41691194,2.244,151,,,,1
Jan-19,Canada,2016A000011124,Video and audio subscription services,2002=100,17,units,0,v41691195,2.245,208.7,,,,1
Jan-19,Canada,2016A000011124,Use of recreational facilities and services,2002=100,17,units,0,v41691196,2.246,154.9,,,,1
Jan-19,Canada,2016A000011124,Education and reading,2002=100,17,units,0,v41691197,2.247,167.8,,,,1
Jan-19,Canada,2016A000011124,Education,2002=100,17,units,0,v41691198,2.248,172.5,,,,1
Jan-19,Canada,2016A000011124,Tuition fees,2002=100,17,units,0,v41691199,2.249,181.9,,,,1
Jan-19,Canada,2016A000011124,School textbooks and supplies,2002=100,17,units,0,v41691200,2.25,147.1,,,,1
Jan-19,Canada,2016A000011124,"Other lessons, courses and education services",2002=100,17,units,0,v41691201,2.251,147.7,,,,1
Jan-19,Canada,2016A000011124,Reading material (excluding textbooks),2002=100,17,units,0,v41691202,2.252,155.1,,,,1
Jan-19,Canada,2016A000011124,Newspapers,2002=100,17,units,0,v41691203,2.253,183.8,,,,1
Jan-19,Canada,2016A000011124,Magazines and periodicals,2002=100,17,units,0,v41691204,2.254,147.1,,,,1
Jan-19,Canada,2016A000011124,Books and reading material (excluding textbooks),2002=100,17,units,0,v41691205,2.255,124.5,,,,1
Jan-19,Canada,2016A000011124,"Alcoholic beverages, tobacco products and recreational cannabis",2002=100,17,units,0,v41691206,2.256,170.6,,,,1
Jan-19,Canada,2016A000011124,Alcoholic beverages,2002=100,17,units,0,v41691207,2.257,130.3,,,,1
Jan-19,Canada,2016A000011124,Alcoholic beverages served in licensed establishments,2002=100,17,units,0,v41691208,2.258,145,,,,1
Jan-19,Canada,2016A000011124,Beer served in licensed establishments,2002=100,17,units,0,v41691209,2.259,150.8,,,,1
Jan-19,Canada,2016A000011124,Wine served in licensed establishments,2002=100,17,units,0,v41691210,2.26,128.7,,,,1
Jan-19,Canada,2016A000011124,Liquor served in licensed establishments,2002=100,17,units,0,v41691211,2.261,147.8,,,,1
Jan-19,Canada,2016A000011124,Alcoholic beverages purchased from stores,2002=100,17,units,0,v41691212,2.262,124,,,,1
Jan-19,Canada,2016A000011124,Beer purchased from stores,2002=100,17,units,0,v41691213,2.263,132.9,,,,1
Jan-19,Canada,2016A000011124,Wine purchased from stores,2002=100,17,units,0,v41691214,2.264,111.3,,,,1
Jan-19,Canada,2016A000011124,Liquor purchased from stores,2002=100,17,units,0,v41691215,2.265,122,,,,1
Jan-19,Canada,2016A000011124,Tobacco products and smokers' supplies,2002=100,17,units,0,v41691216,2.266,229.2,,,,1
Jan-19,Canada,2016A000011124,Cigarettes,2002=100,17,units,0,v41691217,2.267,229,,,,1
Jan-19,Canada,2016A000011124,Other tobacco products and smokers' supplies,2002=100,17,units,0,v41691218,2.268,233.7,,,,1
Jan-19,Canada,2016A000011124,Recreational cannabis,201812=100,388,units,0,v1043024072,2.367,100,,,,1
Jan-19,Canada,2016A000011124,All-items excluding food,2002=100,17,units,0,v41691232,2.284,130.7,,,,1
Jan-19,Canada,2016A000011124,All-items excluding food and energy,2002=100,17,units,0,v41691233,2.285,128.6,,,,1
Jan-19,Canada,2016A000011124,All-items excluding mortgage interest cost,2002=100,17,units,0,v41691240,2.289,134.9,,,,1
Jan-19,Canada,2016A000011124,"All-items excluding alcoholic beverages, tobacco products and smokers' supplies and recreational cannabis",2002=100,17,units,0,v41691241,2.29,132.4,,,,1
Jan-19,Canada,2016A000011124,All-items excluding alcoholic beverages and recreational cannabis,2002=100,17,units,0,v41691242,2.291,133.6,,,,1
Jan-19,Canada,2016A000011124,All-items excluding tobacco products and smokers' supplies and recreational cannabis,2002=100,17,units,0,v41691243,2.292,132.4,,,,1
Jan-19,Canada,2016A000011124,All-items excluding shelter,2002=100,17,units,0,v41691234,2.293,130.1,,,,1
Jan-19,Canada,2016A000011124,All-items excluding energy,2002=100,17,units,0,v41691238,2.287,132.2,,,,1
Jan-19,Canada,2016A000011124,All-items excluding gasoline,2002=100,17,units,0,v41693245,2.302,132.8,,,,1
Jan-19,Canada,2016A000011124,Private transportation excluding gasoline,2002=100,17,units,0,v43972163,2.312,127.6,,,,1
Jan-19,Canada,2016A000011124,Food and energy,2002=100,17,units,0,v41691237,2.286,148.6,,,,1
Jan-19,Canada,2016A000011124,Fresh fruit and vegetables,2002=100,17,units,0,v41691235,2.294,147.9,,,,1
Jan-19,Canada,2016A000011124,Energy,2002=100,17,units,0,v41691239,2.288,148.5,,,,1
Jan-19,Canada,2016A000011124,Goods,2002=100,17,units,0,v41691222,2.274,120,,,,1
Jan-19,Canada,2016A000011124,Durable goods,2002=100,17,units,0,v41691223,2.275,90.5,,,,1
Jan-19,Canada,2016A000011124,Semi-durable goods,2002=100,17,units,0,v41691224,2.276,95.2,,,,1
Jan-19,Canada,2016A000011124,Non-durable goods,2002=100,17,units,0,v41691225,2.277,144.1,,,,1
Jan-19,Canada,2016A000011124,Non-durable goods excluding food purchased from stores,2002=100,17,units,0,v41691226,2.278,142.4,,,,1
Jan-19,Canada,2016A000011124,Non-durable goods excluding food purchased from stores and energy,2002=100,17,units,0,v41691227,2.279,135.7,,,,1
Jan-19,Canada,2016A000011124,Goods excluding food purchased from stores,2002=100,17,units,0,v41691228,2.28,112.3,,,,1
Jan-19,Canada,2016A000011124,Goods excluding food purchased from stores and energy,2002=100,17,units,0,v41691229,2.281,102.3,,,,1
Jan-19,Canada,2016A000011124,Services,2002=100,17,units,0,v41691230,2.282,147.1,,,,1
Jan-19,Canada,2016A000011124,Services excluding shelter services,2002=100,17,units,0,v41691231,2.283,150.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,All-items,2002=100,17,units,0,v41691244,3.2,137,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,147.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Food purchased from stores,2002=100,17,units,0,v41691246,3.4,143.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Meat,2002=100,17,units,0,v41691247,3.5,152,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh or frozen meat (excluding poultry),2002=100,17,units,0,v41691248,3.6,137.7,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh or frozen beef,2002=100,17,units,0,v41691249,3.7,158.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh or frozen pork,2002=100,17,units,0,v41691250,3.8,101.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh or frozen poultry,2002=100,17,units,0,v41691251,3.1,165.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh or frozen chicken,2002=100,17,units,0,v41691252,3.11,146,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Processed meat,2002=100,17,units,0,v41691253,3.13,160.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Fish, seafood and other marine products",2002=100,17,units,0,v41691254,3.16,141.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fish,2002=100,17,units,0,v41691255,3.17,145.7,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Dairy products and eggs,2002=100,17,units,0,v41691256,3.21,134.7,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Dairy products,2002=100,17,units,0,v41691257,3.22,131.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh milk,2002=100,17,units,0,v41691258,3.23,128.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Butter,2002=100,17,units,0,v41691259,3.24,140.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Cheese,2002=100,17,units,0,v41691260,3.25,127.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Eggs,2002=100,17,units,0,v41691261,3.28,161.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Bakery and cereal products (excluding baby food),2002=100,17,units,0,v41691262,3.29,178.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Bakery products,2002=100,17,units,0,v41691263,3.3,198.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Cereal products (excluding baby food),2002=100,17,units,0,v41691264,3.34,146.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Fruit, fruit preparations and nuts",2002=100,17,units,0,v41691265,3.39,129,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh fruit,2002=100,17,units,0,v41691266,3.4,125.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Preserved fruit and fruit preparations,2002=100,17,units,0,v41691267,3.45,132.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Vegetables and vegetable preparations,2002=100,17,units,0,v41691268,3.49,119.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fresh vegetables,2002=100,17,units,0,v41691269,3.5,109.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Preserved vegetables and vegetable preparations,2002=100,17,units,0,v41691270,3.55,146.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Other food products and non-alcoholic beverages,2002=100,17,units,0,v41691271,3.58,135.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Sugar and confectionery,2002=100,17,units,0,v41691272,3.59,160.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Edible fats and oils,2002=100,17,units,0,v41691273,3.62,173.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Coffee and tea,2002=100,17,units,0,v41691274,3.65,125.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Non-alcoholic beverages,2002=100,17,units,0,v41691275,3.74,101.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Food purchased from restaurants,2002=100,17,units,0,v41691276,3.75,162,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Shelter,2002=100,17,units,0,v41691277,3.79,161.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Rented accommodation,2002=100,17,units,0,v41691278,3.8,124.4,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Rent,2002=100,17,units,0,v41691279,3.81,124,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Owned accommodation,2002=100,17,units,0,v41691280,3.84,158.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Homeowners' replacement cost,2002=100,17,units,0,v41691281,3.86,183,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Property taxes and other special charges,2002=100,17,units,0,v41691282,3.87,161.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Homeowners' home and mortgage insurance,2002=100,17,units,0,v41691283,3.88,203.4,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Homeowners' maintenance and repairs,2002=100,17,units,0,v41691284,3.89,171.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Water, fuel and electricity",2002=100,17,units,0,v41691285,3.91,184.7,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Electricity,2002=100,17,units,0,v41691286,3.92,168.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Water,2002=100,17,units,0,v41691287,3.93,211.4,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Fuel oil and other fuels,2002=100,17,units,0,v41691288,3.95,206.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Household operations, furnishings and equipment",2002=100,17,units,0,v41691289,3.96,123.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Household operations,2002=100,17,units,0,v41691290,3.97,141.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Communications,2002=100,17,units,0,v41691291,3.98,135.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Telephone services,2002=100,17,units,0,v41691292,3.99,139.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Internet access services (200212=100),200212=100,16,units,0,v41693217,3.297,115.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Child care and housekeeping services,2002=100,17,units,0,v41691293,3.101,178.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Household cleaning products,2002=100,17,units,0,v41691294,3.104,118.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Paper, plastic and aluminum foil supplies",2002=100,17,units,0,v41691295,3.107,122.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Other household goods and services,2002=100,17,units,0,v41691296,3.11,152.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Financial services (200212=100),200212=100,16,units,0,v41693230,3.298,157.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Household furnishings and equipment,2002=100,17,units,0,v41691297,3.116,93.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Furniture and household textiles,2002=100,17,units,0,v41691298,3.117,91.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Furniture,2002=100,17,units,0,v41691299,3.118,87.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Household textiles,2002=100,17,units,0,v41691300,3.122,105.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Household equipment,2002=100,17,units,0,v41691301,3.126,88.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Household appliances,2002=100,17,units,0,v41691302,3.127,86.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Non-electric kitchen utensils, tableware and cookware",2002=100,17,units,0,v41691303,3.132,80.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Clothing and footwear,2002=100,17,units,0,v41691304,3.139,95.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Clothing,2002=100,17,units,0,v41691305,3.14,87.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Women's clothing,2002=100,17,units,0,v41691306,3.141,78.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Men's clothing,2002=100,17,units,0,v41691307,3.148,101.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Children's clothing,2002=100,17,units,0,v41691308,3.155,87.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Footwear,2002=100,17,units,0,v41691309,3.161,98.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Clothing accessories, watches and jewellery",2002=100,17,units,0,v41691310,3.166,128.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Clothing material, notions and services",2002=100,17,units,0,v41691311,3.171,162.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Transportation,2002=100,17,units,0,v41691312,3.176,139.1,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Private transportation,2002=100,17,units,0,v41691313,3.177,136.7,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Purchase, leasing and rental of passenger vehicles",2002=100,17,units,0,v41691314,3.178,108.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Purchase and leasing of passenger vehicles,2002=100,17,units,0,v41691315,3.179,108.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Purchase of passenger vehicles,2002=100,17,units,0,v41691316,3.18,109.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Operation of passenger vehicles,2002=100,17,units,0,v41691317,3.183,158.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Gasoline,2002=100,17,units,0,v41691318,3.184,140.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,"Passenger vehicle parts, maintenance and repairs",2002=100,17,units,0,v41691319,3.185,163.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Other passenger vehicle operating expenses,2002=100,17,units,0,v41691320,3.188,174.2,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Passenger vehicle insurance premiums,2002=100,17,units,0,v41691321,3.189,178,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Passenger vehicle registration fees,2002=100,17,units,0,v41691322,3.19,152,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Public transportation,2002=100,17,units,0,v41691323,3.194,163,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Local and commuter transportation,2002=100,17,units,0,v41691324,3.195,150.7,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,City bus and subway transportation,2002=100,17,units,0,v41691325,3.196,141.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Taxi and other local and commuter transportation services,2002=100,17,units,0,v41691326,3.197,153.3,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Inter-city transportation,2002=100,17,units,0,v41691327,3.198,162.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Health and personal care,2002=100,17,units,0,v41691328,3.201,119.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Health care,2002=100,17,units,0,v41691329,3.202,115.6,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Health care goods,2002=100,17,units,0,v41713465,3.31,94.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Medicinal and pharmaceutical products,2002=100,17,units,0,v41691331,3.204,86.9,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Prescribed medicines (excluding medicinal cannabis),2002=100,17,units,0,v41691332,3.205,74.5,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Non-prescribed medicines,2002=100,17,units,0,v41691333,3.206,132.8,,,,1
Jan-19,Newfoundland and Labrador,2016A000210,Health care services,2002=100,17,units,0,v41713466,3.311,169.5,,,,1
